20294.15,23183.41
20233.56,23119.82
20203.0,23054.01
20251.04,23094.89
20274.98,23129.18
20292.68,23178.76
20233.54,23122.57
20206.78,23058.37
20241.78,23084.72
20259.6,23115.73
20276.68,23163.2
20215.1,23102.16
20190.31,23041.23
20223.81,23067.02
20229.89,23085.69
20245.11,23131.73
20189.79,23076.88
20162.46,23014.05
20201.91,23044.8
20215.01,23069.23
20238.59,23123.35
20186.31,23069.59
20159.8,23007.86
20197.08,23038.1
20216.1,23069.77
20241.09,23121.05
20184.65,23068.74
20156.04,23006.72
20191.4,23032.91
20210.13,23064.29
20234.7,23123.53
20178.28,23070.4
20160.31,23010.74
20203.09,23044.63
20227.08,23080.48
20250.26,23134.75
20200.05,23084.05
20174.04,23020.82
20210.2,23044.6
20227.9,23072.14
20251.1,23131.8
20199.18,23084.26
20164.13,23012.37
20206.71,23044.07
20233.98,23080.61
20257.56,23134.35
20194.85,23074.2
20169.25,23014.14
20225.73,23058.73
20242.92,23092.95
20265.34,23147.64
20223.43,23099.43
20198.35,23034.99
20241.05,23069.53
20264.56,23108.19
20292.63,23168.48
20237.2,23118.16
20211.32,23057.12
20256.33,23090.6
20287.96,23132.27
20313.96,23189.51
20262.1,23139.96
20228.8,23071.11
20276.59,23109.13
20296.97,23141.39
20319.48,23193.82
20269.7,23147.55
20234.38,23075.45
20279.42,23111.1
20298.94,23139.66
20327.19,23198.41
20274.04,23151.96
20243.44,23084.23
20289.55,23118.77
20312.97,23153.86
20338.03,23212.49
20285.5,23167.98
20255.91,23102.18
20296.19,23129.9
20309.78,23151.98
20329.76,23202.29
20275.45,23154.1
20251.02,23094.67
20289.59,23121.69
20316.64,23156.0
20328.87,23198.83
20282.93,23157.52
20258.06,23096.26
20302.04,23127.19
20323.88,23158.11
20345.21,23210.19
20289.97,23162.78
20249.07,23085.8
20289.93,23114.05
20318.7,23150.39
20334.68,23196.8
20288.66,23159.16
20257.45,23096.64
20296.9,23125.25
20320.84,23161.39
20342.19,23216.06
20295.96,23176.23
20265.19,23111.72
20296.34,23132.74
20316.84,23163.43
20345.18,23219.01
20293.44,23173.77
20254.77,23099.19
20293.06,23124.06
20314.87,23153.68
20338.52,23206.72
20292.52,23168.34
20254.68,23095.86
20298.8,23126.66
20313.96,23150.21
20333.81,23202.07
20288.23,23165.46
20255.8,23096.82
20298.02,23125.96
20325.65,23160.01
20346.97,23209.56
20302.4,23171.54
20260.83,23097.06
20292.68,23118.68
20313.24,23150.3
20333.96,23199.9
20289.39,23166.49
20248.18,23091.41
20285.32,23114.92
20302.33,23140.63
20332.73,23197.33
20288.14,23160.63
20247.82,23085.51
20276.36,23102.2
20293.66,23131.06
20322.23,23185.93
20279.27,23151.36
20246.37,23083.56
20287.18,23111.9
20304.57,23138.73
20322.54,23184.21
20281.17,23150.51
20241.07,23076.3
20280.32,23102.63
20301.93,23134.28
20326.54,23192.86
20284.63,23163.65
20244.22,23089.82
20281.99,23115.35
20304.84,23146.59
20324.57,23193.69
20284.56,23162.13
20245.49,23087.94
20280.09,23108.42
20301.96,23139.58
20321.56,23188.5
20279.45,23153.12
20240.53,23079.4
20272.56,23098.92
20299.5,23134.03
20324.28,23188.91
20273.34,23151.98
20229.87,23075.63
20268.58,23102.4
20295.49,23139.8
20311.68,23183.59
20272.05,23152.81
20236.29,23083.49
20272.16,23106.52
20296.88,23139.2
20315.84,23187.56
20269.63,23153.32
20224.46,23077.55
20262.93,23101.85
20282.38,23128.38
20288.66,23162.69
20238.72,23122.97
20189.39,23036.91
20220.79,23053.12
20238.74,23080.81
20274.46,23145.59
20234.12,23116.69
20184.16,23034.99
20214.71,23052.2
20231.19,23080.32
20244.2,23120.6
20192.86,23086.89
20146.25,23008.17
20181.03,23028.55
20205.62,23060.76
20214.36,23093.67
20170.44,23064.79
20129.27,22986.47
20153.2,22986.91
20152.2,22994.76
20164.07,23036.31
20132.35,23015.77
20081.97,22932.08
20105.33,22943.71
20120.68,22967.98
20134.88,23006.16
20094.2,22979.31
20050.81,22902.36
20081.14,22915.46
20100.61,22943.42
20125.64,22996.14
20088.43,22973.55
20044.6,22901.64
20074.08,22917.8
20093.84,22942.81
20118.63,22995.65
20091.54,22986.38
20044.51,22908.08
20077.05,22926.88
20110.98,22965.37
20134.85,23016.71
20098.04,22997.96
20050.03,22919.84
20097.44,22948.29
20119.59,22978.84
20133.91,23021.36
20097.3,22998.54
20057.31,22924.35
20097.28,22944.6
20123.81,22977.21
20148.31,23033.47
20111.56,23016.98
20055.41,22927.32
20085.14,22942.34
20110.22,22980.14
20132.19,23031.48
20089.46,23005.11
20045.4,22925.83
20091.36,22951.29
20119.5,22988.99
20133.76,23033.74
20090.73,23010.88
20043.59,22929.78
20084.05,22950.26
20108.63,22981.08
20122.11,23021.54
20092.68,23008.24
20051.64,22929.78
20086.04,22947.37
20109.75,22980.43
20130.61,23028.87
20095.87,23011.59
20045.47,22929.67
20080.31,22944.74
20096.14,22969.43
20109.8,23010.74
20082.64,22997.84
20028.91,22912.06
20058.16,22924.33
20087.47,22958.88
20105.57,23003.88
20066.03,22986.18
20020.3,22908.26
20047.48,22914.47
20072.56,22947.71
20101.17,23006.45
20074.01,22994.69
20029.06,22918.12
20059.3,22930.86
20094.11,22973.3
20118.98,23027.62
20076.74,23005.42
20029.53,22925.8
20066.41,22942.08
20084.47,22965.34
20104.37,23013.2
20074.91,23005.55
20020.86,22919.34
20050.88,22926.45
20087.58,22969.28
20106.91,23018.18
20084.58,23011.92
20028.75,22923.59
20056.06,22936.78
20091.67,22978.49
20118.49,23030.43
20085.86,23015.12
20035.41,22929.58
20069.32,22945.61
20104.75,22987.72
20128.44,23043.44
20096.54,23032.38
20039.1,22941.67
20082.62,22962.93
20118.42,23002.2
20146.7,23055.24
20117.51,23048.67
20059.01,22963.38
20095.54,22979.11
20127.81,23015.03
20139.12,23053.66
20109.57,23045.86
20060.47,22964.7
20102.24,22983.16
20132.19,23018.05
20147.68,23059.24
20115.79,23048.43
20064.96,22966.73
20093.17,22975.0
20116.3,22999.92
20143.46,23055.18
20120.64,23053.46
20066.84,22970.98
20093.01,22976.77
20124.53,23013.31
20148.44,23062.78
20131.95,23066.91
20082.06,22986.82
20105.04,22990.47
20129.71,23020.49
20153.94,23071.31
20130.85,23071.51
20082.21,22990.96
20102.78,22995.09
20115.09,23013.22
20135.19,23057.97
20112.46,23054.04
20067.26,22973.9
20097.86,22984.48
20125.8,23020.4
20138.12,23060.65
20112.57,23055.69
20057.61,22971.85
20090.89,22986.51
20115.0,23015.43
20127.32,23051.96
20104.19,23050.53
20047.37,22963.22
20069.36,22964.09
20105.37,23003.56
20126.9,23048.83
20102.35,23047.4
20042.9,22959.91
20059.55,22958.13
20090.06,22992.32
20109.51,23034.43
20099.87,23045.21
20030.94,22948.22
20055.35,22951.91
20083.58,22983.31
20100.63,23026.65
20078.71,23032.02
20009.48,22938.16
20027.52,22931.91
20055.75,22963.35
20085.75,23018.47
20064.54,23017.49
19998.6,22921.38
20023.43,22923.86
20060.27,22962.24
20082.62,23011.59
20056.71,23009.69
19988.81,22913.6
20013.8,22914.52
20051.3,22953.77
20071.31,22999.03
20050.23,22999.68
19987.44,22907.14
20016.05,22915.7
20058.12,22962.42
20076.0,23008.71
20047.57,23004.73
19986.53,22913.53
20017.33,22917.85
20047.64,22951.2
20080.27,23010.85
20063.95,23019.39
19992.54,22918.76
20016.39,22917.87
20051.86,22954.1
20075.51,23002.13
20057.02,23012.93
19984.18,22913.87
19997.5,22903.7
20027.43,22939.3
20051.75,22989.06
20030.43,22992.63
19965.7,22898.47
19999.85,22903.83
20043.66,22949.68
20070.44,23001.93
20058.9,23014.96
20002.62,22932.46
20032.06,22936.71
20060.31,22970.46
20084.23,23020.64
20072.36,23034.21
20012.59,22948.71
20040.71,22952.58
20073.05,22988.52
20096.95,23038.23
20086.73,23053.86
20023.16,22960.31
20047.46,22957.61
20084.12,22998.02
20100.54,23040.65
20089.21,23055.06
20028.46,22963.64
20054.88,22964.99
20095.11,23006.4
20111.14,23048.29
20098.08,23060.7
20031.48,22964.88
20055.97,22963.13
20093.53,23003.59
20116.03,23051.2
20106.71,23068.54
20040.95,22974.75
20064.45,22971.98
20108.59,23018.63
20127.25,23060.79
20110.51,23068.32
20049.71,22982.8
20076.27,22987.52
20120.12,23037.58
20134.32,23078.4
20119.32,23089.4
20062.79,23000.77
20093.93,23004.21
20123.74,23037.81
20136.66,23077.35
20127.95,23098.22
20070.88,23011.99
20101.01,23014.67
20134.41,23049.52
20156.82,23095.39
20155.77,23121.72
20099.45,23041.61
20123.86,23043.44
20159.28,23082.82
20184.99,23132.22
20173.41,23150.93
20115.47,23064.34
20142.47,23059.27
20174.42,23091.61
20206.8,23151.78
20205.69,23178.63
20141.25,23083.83
20161.29,23073.97
20205.28,23122.3
20238.9,23182.13
20234.05,23205.6
20171.76,23115.95
20191.96,23107.93
20232.37,23152.79
20252.02,23197.89
20242.79,23217.99
20172.29,23120.42
20196.21,23118.1
20239.53,23163.4
20262.15,23207.62
